trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",256,0.782511,442393092,76565791
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",256,0.764456,442393092,27355640
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",256,0.781324,442393092,12941585
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",256,0.78796,442393092,7222250
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",256,0.791501,442393092,4803955
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",256,0.793456,442393092,3441047
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",256,0.794561,442393092,2601626
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",256,0.795404,442393092,2045585
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",256,0.795964,442393092,1637308
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",256,0.796399,442393092,1347601
