trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"1351.oracleGeneral.zst",128,0.994114,195824302,997229
"1351.oracleGeneral.zst",128,0.99381,195824302,244701
"1351.oracleGeneral.zst",128,0.993749,195824302,196406
"1351.oracleGeneral.zst",128,0.993799,195824302,129157
"1351.oracleGeneral.zst",128,0.993863,195824302,106449
"1351.oracleGeneral.zst",128,0.993905,195824302,94692
"1351.oracleGeneral.zst",128,0.993937,195824302,85966
"1351.oracleGeneral.zst",128,0.993963,195824302,79248
"1351.oracleGeneral.zst",128,0.993984,195824302,74199
"1351.oracleGeneral.zst",128,0.994,195824302,70164
